hashtag,window,score,mentions,reach,sentiment,rows_count
#Education,2025-04-14,3.713810949013117,1483567,5825490,0.03083333333333334,12
#MentalHealth,2025-04-14,3.6572034668306466,1839192,7524528,0.04055555555555555,18
#AIArt,2025-04-14,3.2127356700984646,1161653,4343628,-0.13,10
#Cloud,2025-04-14,1.7412887560511447,1234126,4925362,0.2545454545454545,11
#MetGala,2025-04-14,1.3545801991641544,943264,3819238,-0.1475,12
#FitnessGoals,2025-04-14,1.2754154246929545,1444553,6251317,-0.026000000000000006,15
#Python,2025-04-14,1.0450379927998628,2108246,8366836,0.06222222222222223,18
#Innovation,2025-04-14,1.0150447752629665,1594157,5897695,-0.07384615384615387,13
#Crypto,2025-04-14,0.7387255891164534,803182,2864664,-0.0008333333333333434,12
#Books,2025-04-14,0.45898630364251797,1729643,5953799,-0.03533333333333334,15
#MachineLearning,2025-04-14,-0.7143095592378428,1622005,6085300,0.116875,16
#Finance,2025-04-14,-0.9526069410490454,1239236,4122787,-0.0009090909090908998,11
#Vegan,2025-04-14,-0.9847515029799397,1340857,5813395,-0.055000000000000014,18
#RemoteWork,2025-04-14,-1.0105434154334378,1101157,3657382,0.18181818181818182,11
#5G,2025-04-14,-1.1180503496249252,2200518,9419789,-0.017647058823529422,17
#Motivation,2025-04-14,-1.4734459215625264,1065387,4757747,-0.008999999999999985,10
#Politics,2025-04-14,-1.9679355720455594,912360,2496483,-0.24000000000000002,11
#Blockchain,2025-04-14,-2.036715034140779,1406996,5862421,0.1825,12
#Coding,2025-04-14,-2.2009365380146693,1098014,3884167,0.012500000000000011,12
#Robotics,2025-04-14,-2.4483806505788372,1201624,5041382,0.08083333333333333,12
#Nature,2025-04-14,-2.607095820879259,1093933,4007029,0.13636363636363635,11
#Investing,2025-04-14,-2.713506989824752,1238754,4055772,0.10900000000000001,10
#DeepLearning,2025-04-14,-2.719985721825407,1249113,5632410,0.06333333333333334,12
#Elections2025,2025-04-14,-2.737594647196397,757291,3108927,0.05666666666666667,9
#Foodie,2025-04-14,-3.3327302966657113,1367441,4112748,-0.1290909090909091,11
#AI,2025-04-14,-3.538896638437833,1028707,3467015,-0.22285714285714286,7
#Gaming,2025-04-14,-3.85294663623914,694042,2788089,-0.37,7
#CyberSecurity,2025-04-14,-3.906382998703283,649144,2760785,0.054285714285714305,7
#NFT,2025-04-14,-4.373372655685863,1263746,4471116,-0.07307692307692307,13
#Fashion,2025-04-14,-4.376629295586932,1147387,4451212,0.12363636363636363,11
#IoT,2025-04-14,-5.481254405059474,917345,3354864,0.13,12
#History,2025-04-14,-5.497473856322755,749178,3292706,-0.29444444444444445,9
#Analytics,2025-04-14,-5.508944650797279,876183,3381111,-0.17454545454545453,11
#Health,2025-04-14,-5.64032416837966,534246,1532817,-0.31285714285714283,7
#SelfCare,2025-04-14,-7.047290307724126,798401,3438135,-0.223,10
#SmartCity,2025-04-14,-7.165922697811149,956561,3879572,-0.07625,8
#TechNews,2025-04-14,-7.225379445412954,740845,3282957,0.17625,8
#BigData,2025-04-14,-7.255035095958425,782483,3645478,-0.1336363636363636,11
#Stocks,2025-04-14,-7.352801062296727,1159146,3969388,-0.005454545454545438,11
#Science,2025-04-14,-7.782824537536095,815634,2679101,0.20777777777777776,9
#Travel,2025-04-14,-7.895635024957487,1075585,4080511,0.12454545454545456,11
#ClimateChange,2025-04-14,-9.370481372072753,555675,2065541,0.18,8
#BreakingNews,2025-04-14,-11.325945962126072,764163,2625989,0.18785714285714286,14
#Elections2025,2025-04-15,43.52593806035691,2699498,10327883,0.050833333333333335,24
#ClimateChange,2025-04-15,25.39302235975971,1341452,4358596,0.17461538461538462,13
#SelfCare,2025-04-15,22.85034300468347,1770445,6747038,0.19357142857142856,14
#Health,2025-04-15,21.039511135170102,1385745,5627502,-0.15071428571428572,14
#CyberSecurity,2025-04-15,20.47972067316658,1575392,5837230,-0.07874999999999999,16
#Gaming,2025-04-15,19.418922600801267,1451228,5058418,0.15307692307692308,13
#IoT,2025-04-15,15.54371775144122,1734485,5383333,0.12588235294117647,17
#DataScience,2025-04-15,14.352281481829445,2738055,10673008,-0.15999999999999998,23
#Crypto,2025-04-15,13.99312667418499,1448463,5672525,0.12000000000000001,13
#Politics,2025-04-15,13.80059295807578,1688654,6606434,0.03285714285714287,14
#MetGala,2025-04-15,13.318741192901841,1589969,6179333,0.2423529411764706,17
#BreakingNews,2025-04-15,12.703196093074597,1426198,4678592,-0.045294117647058825,17
#Science,2025-04-15,11.280334691492945,1498870,4768116,-0.12428571428571429,14
#Hiking,2025-04-15,11.20075122941211,1936553,7761155,0.06,17
#Finance,2025-04-15,10.845446655796627,2147917,8713711,-0.07444444444444445,18
#History,2025-04-15,9.18576051049668,1256092,4410877,-0.11266666666666666,15
#Motivation,2025-04-15,8.470795784987892,1623886,5542709,0.04062499999999999,16
#Startup,2025-04-15,8.363357581719452,1845700,7150119,-0.061578947368421046,19
#TechNews,2025-04-15,7.3919394784537635,1079247,3657658,0.07083333333333332,12
#Innovation,2025-04-15,7.220350545587843,2306609,8851049,0.010000000000000002,23
#WorldCup,2025-04-15,6.058532266210423,1859352,7709483,-0.10466666666666669,15
#SmartCity,2025-04-15,5.992920485973257,1255713,4906700,0.24384615384615385,13
#Productivity,2025-04-15,5.921197038989841,2179293,7556478,-0.15368421052631578,19
#NFT,2025-04-15,5.915557894705675,1886477,6579078,-0.2353333333333333,15
#Analytics,2025-04-15,5.789832860170091,1228166,5732609,-0.07384615384615384,13
#FitnessGoals,2025-04-15,5.617917424510066,1877396,7766103,0.18176470588235294,17
#Robotics,2025-04-15,5.534718685157583,1662364,6516976,-0.08,12
#Investing,2025-04-15,4.446239670045386,1610317,6926628,-0.05888888888888889,18
#Nature,2025-04-15,4.440357197730568,1517559,6333732,-0.26785714285714285,14
#Travel,2025-04-15,4.253639834535396,1388685,4456579,-0.04555555555555555,18
#Stocks,2025-04-15,3.902171487533613,1481955,5488380,-0.09705882352941175,17
#Vegan,2025-04-15,3.7664399901141365,1682553,7155226,-0.06357142857142857,14
#Coding,2025-04-15,3.45034222587087,1334114,5351905,0.03571428571428571,14
#Sustainability,2025-04-15,2.3676138827136572,1932204,7491320,-0.13941176470588235,17
#Adventure,2025-04-15,2.1159762745511257,1304680,4874087,-0.21333333333333332,15
#BigData,2025-04-15,1.9859982269629697,900610,2738779,-0.11249999999999999,8
#MachineLearning,2025-04-15,0.4498761481856023,1663814,6796793,0.10941176470588235,17
#Blockchain,2025-04-15,0.44742338430742784,1452541,5943163,-0.11384615384615386,13
#Foodie,2025-04-15,0.4370389295365814,1407978,5544189,-0.05058823529411764,17
#AI,2025-04-15,-0.09824133069313949,1022008,4207879,-0.010909090909090919,11
#RemoteWork,2025-04-15,-0.4857745136108935,1065134,4240100,-0.02692307692307692,13
#EcoFriendly,2025-04-15,-1.0039005932327696,1400952,5924660,-0.2425,16
#ViralVideo,2025-04-15,-2.168827898410689,1306799,4408760,-0.14857142857142858,14
#Cloud,2025-04-15,-2.28840567193353,1039650,3972604,-0.04428571428571428,14
#Oscars,2025-04-15,-2.5917502825705316,1425683,5597409,-0.041111111111111105,18
#Books,2025-04-15,-2.635858058721588,1247153,3377540,-0.37142857142857144,14
#Business,2025-04-15,-2.9025766316852812,1494093,5621021,-0.08857142857142855,14
#Photography,2025-04-15,-2.9930586529532697,1357361,5401554,-0.065625,16
#Entrepreneur,2025-04-15,-3.2000655828864377,1160451,3626263,-0.056363636363636366,11
#Art,2025-04-15,-3.8499514073860657,955186,2711419,-0.20777777777777778,9
#MusicMonday,2025-04-15,-4.8431126748905955,1223147,4242050,-0.10533333333333333,15
#AIArt,2025-04-15,-4.9030676051643,762980,2864086,-0.03909090909090909,11
#MentalHealth,2025-04-15,-5.186176060905184,1330700,5222716,0.21266666666666667,15
#TravelTuesday,2025-04-15,-5.478933218189644,1170996,4675419,0.06071428571428572,14
#Movies,2025-04-15,-5.4800793135048265,968536,3845952,-0.173,10
#5G,2025-04-15,-5.792149753637591,1120208,3841081,-0.2218181818181818,11
#Fashion,2025-04-15,-6.120098936217377,572300,2504736,-0.17125,8
#DeepLearning,2025-04-15,-6.423978682085238,860178,3625595,0.366,10
#Education,2025-04-15,-7.2180276035540425,941857,2915112,0.328,10
#Python,2025-04-15,-7.389199467963877,1245745,4652969,0.17642857142857143,14
#SpaceX,2025-04-15,-9.806464729840867,1101527,4468639,0.155,12
#FoodPorn,2025-04-15,-10.641432500063638,620695,2298151,0.16909090909090907,11
#Fashion,2025-04-16,31.009752683325395,1833739,6581811,-0.10388888888888886,18
#FoodPorn,2025-04-16,29.96763529254965,1637835,6385887,0.16705882352941176,17
#5G,2025-04-16,15.349652375879222,2053710,7224991,0.16631578947368422,19
#Education,2025-04-16,13.57399688097072,1798864,6603384,-0.05000000000000001,18
#Art,2025-04-16,13.253783625757983,1749330,6621982,0.014999999999999987,16
#Crypto,2025-04-16,11.101168851313298,2501946,9660712,-0.051000000000000004,20
#AIArt,2025-04-16,8.62524510084074,1332627,4893669,-0.25,15
#SpaceX,2025-04-16,8.26100366831012,1697486,5788102,-0.019411764705882354,17
#Movies,2025-04-16,7.5670042501682255,1414871,5396326,0.059285714285714275,14
#ClimateChange,2025-04-16,6.9714207847392,1885621,7099876,0.08937499999999998,16
#Books,2025-04-16,6.130600082467077,1671252,6373998,0.15066666666666664,15
#RemoteWork,2025-04-16,5.50220507304509,1414365,5184911,0.08538461538461538,13
#MentalHealth,2025-04-16,5.4629048619999585,1787897,6419220,0.014375000000000002,16
#Gaming,2025-04-16,5.037861563047771,1860596,7135146,0.1317391304347826,23
#BigData,2025-04-16,4.72122944606341,1197957,4250176,-0.06307692307692307,13
#SmartCity,2025-04-16,3.4042846281991923,1527008,6635594,0.003124999999999996,16
#AI,2025-04-16,3.1587765398869885,1210679,4660114,0.11437499999999998,16
#Travel,2025-04-16,3.115094808398991,1646381,6737259,0.06764705882352941,17
#MetGala,2025-04-16,2.504778338978454,1840637,7580172,0.0029411764705882314,17
#ViralVideo,2025-04-16,2.334478669925148,1570432,6388985,-0.26153846153846155,13
#TravelTuesday,2025-04-16,2.2988050050437026,1339769,5126522,0.0323529411764706,17
#Blockchain,2025-04-16,1.806425479814958,1611275,6538722,0.05333333333333333,15
#Investing,2025-04-16,1.514940430169253,1799340,7252450,-0.183,20
#FitnessGoals,2025-04-16,1.238885921298269,2004519,6227901,0.1695,20
#EcoFriendly,2025-04-16,1.1716457368483517,1497675,5775319,0.09,17
#Coding,2025-04-16,0.9847950643435409,1429224,5750729,-0.1125,12
#Entrepreneur,2025-04-16,0.645264070504037,1218514,4945094,-0.16333333333333333,12
#Python,2025-04-16,0.32522503398488867,1270024,4753679,0.08538461538461539,13
#MachineLearning,2025-04-16,0.013615685620182831,1665741,6419072,-0.25,15
#History,2025-04-16,-0.032121551433697444,1253382,5252656,-0.03785714285714287,14
#WorldCup,2025-04-16,-0.17759135045804275,1837789,6347861,-0.022352941176470575,17
#Health,2025-04-16,-0.3167027406715137,1352162,4612464,-0.14833333333333334,12
#Business,2025-04-16,-0.5977075725881316,1433346,6004665,-0.058125,16
#Stocks,2025-04-16,-1.3601829940568302,1368413,4559793,0.15785714285714286,14
#Finance,2025-04-16,-1.7333893589086289,1891755,6237990,-0.07105263157894737,19
#Analytics,2025-04-16,-1.9308927542319616,1044517,4602789,-0.15833333333333333,12
#IoT,2025-04-16,-2.272823015858481,1502207,4836062,0.10266666666666667,15
#TechNews,2025-04-16,-2.3074906716631918,927534,3067030,0.099,10
#BreakingNews,2025-04-16,-2.3459160106428145,1217318,4286394,0.048888888888888905,9
#Nature,2025-04-16,-2.70775979121902,1224533,5003341,-0.0909090909090909,11
#CyberSecurity,2025-04-16,-3.1003250781852314,1287543,4876932,0.10181818181818182,11
#DeepLearning,2025-04-16,-3.26283047802672,699815,2970044,0.1742857142857143,7
#Politics,2025-04-16,-3.345754168012614,1291921,3991264,-0.06307692307692307,13
#Hiking,2025-04-16,-3.7033709659096616,1433175,6212353,-0.08916666666666666,12
#Vegan,2025-04-16,-3.8019079150062045,1305667,4598860,0.10636363636363635,11
#Cloud,2025-04-16,-3.9593244725776215,669434,2593849,-0.24714285714285714,7
#SelfCare,2025-04-16,-4.41124368196466,1328628,4107972,0.16076923076923075,13
#Science,2025-04-16,-4.420616102658642,975312,3668337,-0.16272727272727272,11
#MusicMonday,2025-04-16,-4.576108161362139,939185,3013667,0.32125,8
#Innovation,2025-04-16,-5.6062699694724465,1257218,4046584,-0.18999999999999997,11
#Productivity,2025-04-16,-5.686484007073627,1385590,5398289,0.007222222222222223,18
#Startup,2025-04-16,-5.87006995126747,1272637,5228539,0.22214285714285714,14
#Foodie,2025-04-16,-5.952547250424595,960352,3817228,0.23545454545454544,11
#Motivation,2025-04-16,-6.81421944305247,952922,4049079,0.084,10
#Sustainability,2025-04-16,-6.871743253579711,1209821,5060533,0.19066666666666665,15
#Adventure,2025-04-16,-7.2140144310534975,423698,1987749,-0.26333333333333336,6
#Photography,2025-04-16,-7.31682214519259,645099,2768278,-0.060000000000000005,6
#Oscars,2025-04-16,-7.643551484997757,781235,3001604,0.13375,8
#DataScience,2025-04-16,-8.441834668734884,1267031,4519972,0.02538461538461538,13
#Elections2025,2025-04-16,-9.125268774461734,1227697,4130852,0.09866666666666667,15
#Robotics,2025-04-16,-9.1332482897847,889064,2656617,0.32727272727272727,11
#NFT,2025-04-16,-12.008129501208487,699092,2827892,0.28428571428571425,7
#DeepLearning,2025-04-17,33.78932554961055,1916213,7134912,0.231875,16
#NFT,2025-04-17,27.347777824943396,2055688,6762839,-0.10388888888888889,18
#Robotics,2025-04-17,19.074963558595645,2098720,7612011,-0.11521739130434783,23
#Oscars,2025-04-17,16.847787938399627,1587617,6911574,0.03642857142857142,14
#Adventure,2025-04-17,12.832740696378204,1063332,3683948,-0.43777777777777777,9
#Motivation,2025-04-17,12.583965279898816,1653326,6245909,0.09416666666666666,12
#CyberSecurity,2025-04-17,11.382753467033249,2110582,7644620,0.12350000000000001,20
#AI,2025-04-17,10.515509992306178,2052856,8259460,-0.0508695652173913,23
#Cloud,2025-04-17,9.267478917597053,1088851,5244548,-0.044000000000000004,10
#Analytics,2025-04-17,7.272904143707041,1579589,5660722,-0.08692307692307694,13
#Entrepreneur,2025-04-17,5.9150487304383805,1727136,7071677,-0.1015,20
#Python,2025-04-17,5.224277551765574,1591982,5707231,0.32466666666666666,15
#Business,2025-04-17,5.118119502493841,1958486,7664628,-0.11875,16
#Stocks,2025-04-17,5.111235432506376,1837976,8333756,-0.06529411764705882,17
#Sustainability,2025-04-17,4.361522749063123,1517007,5841135,0.10250000000000001,16
#Hiking,2025-04-17,3.55310533740129,1800292,6513546,-0.1159090909090909,22
#BreakingNews,2025-04-17,2.975998760091824,1485368,5370883,-0.12785714285714286,14
#SmartCity,2025-04-17,2.481458866132274,1793699,6933880,-0.098,15
#MusicMonday,2025-04-17,2.315676586673729,1081904,4412237,-0.003999999999999992,10
#History,2025-04-17,1.479388749534313,1371458,5319938,0.01399999999999999,10
#5G,2025-04-17,1.3327089615413543,2281010,8807989,-0.24699999999999997,20
#Startup,2025-04-17,1.2956578085851795,1389389,5426538,-0.08923076923076922,13
#Science,2025-04-17,1.2919597716474522,1045925,3487045,0.18454545454545454,11
#Movies,2025-04-17,1.1826910863141122,1538495,5897720,-0.13176470588235292,17
#FoodPorn,2025-04-17,1.1512952087928365,1756606,5402245,0.024117647058823532,17
#WorldCup,2025-04-17,0.8577281071774198,1926328,6492138,0.135,20
#IoT,2025-04-17,-0.5426798936377305,1449905,6093908,-0.002307692307692305,13
#AIArt,2025-04-17,-0.6103417526837175,1284326,4450468,0.09999999999999998,12
#BigData,2025-04-17,-0.8680560946948062,1110430,4305364,-0.2222222222222222,9
#Foodie,2025-04-17,-1.075915752175773,881180,3568458,-0.135,10
#DataScience,2025-04-17,-1.0861315836896535,1171672,4650794,-0.060000000000000005,12
#Politics,2025-04-17,-1.1102328403330493,1195246,4931106,-0.03727272727272729,11
#Productivity,2025-04-17,-1.1588226767109817,1293604,4902846,0.13307692307692306,13
#Vegan,2025-04-17,-1.446516937766242,1150824,5174350,-0.211,10
#MentalHealth,2025-04-17,-1.571461743585402,1589773,4946658,-0.08,12
#Elections2025,2025-04-17,-1.7872426445886962,1081036,3656855,-0.009999999999999998,10
#FitnessGoals,2025-04-17,-2.1005510909849767,1783869,6324176,0.21857142857142858,14
#ViralVideo,2025-04-17,-2.124179404364494,1387698,4967405,0.184,15
#Gaming,2025-04-17,-2.3069301217583416,1561112,6347783,-0.08499999999999999,14
#Health,2025-04-17,-3.1199837423695813,955800,3416017,-0.29250000000000004,8
#Coding,2025-04-17,-3.50936632909533,1104015,3627526,0.021111111111111105,9
#Art,2025-04-17,-3.6581220859624857,1437701,5601933,0.3215384615384615,13
#Innovation,2025-04-17,-3.690583372727481,786126,3203474,-0.3425,8
#TravelTuesday,2025-04-17,-3.7702504544851165,986830,3267357,-0.045833333333333344,12
#MetGala,2025-04-17,-3.9190609003813717,1318927,4139673,-0.09250000000000001,12
#Books,2025-04-17,-3.9395630534093193,1189531,5021168,-0.11416666666666665,12
#Nature,2025-04-17,-4.696792491311716,868474,4333241,0.05699999999999998,10
#EcoFriendly,2025-04-17,-4.702574121514292,888415,3240095,-0.2288888888888889,9
#MachineLearning,2025-04-17,-4.776026620853827,1152934,3895592,0.022307692307692306,13
#Crypto,2025-04-17,-5.087917076097501,1751505,7380391,0.07263157894736842,19
#Education,2025-04-17,-5.213576707929959,1078407,4559383,-0.151,10
#Fashion,2025-04-17,-5.379909572599126,1247851,4358712,0.10142857142857142,14
#Blockchain,2025-04-17,-5.494602547003333,908670,3404586,-0.1622222222222222,9
#ClimateChange,2025-04-17,-6.185324141194838,1211907,3796241,0.14272727272727273,11
#Finance,2025-04-17,-6.2905331491736565,1211910,3436352,0.1630769230769231,13
#TechNews,2025-04-17,-6.295139125852225,496933,1621398,-0.05166666666666666,6
#Photography,2025-04-17,-6.465153370883706,415963,1451962,0.28285714285714286,7
#SpaceX,2025-04-17,-6.608940642615574,839556,3159033,-0.12625,8
#Investing,2025-04-17,-6.999585146217682,1017957,3740178,0.06500000000000002,12
#RemoteWork,2025-04-17,-7.788454187626191,653148,2421423,-0.015555555555555569,9
#Travel,2025-04-17,-8.083516812406716,999316,3660509,0.3609090909090909,11
#SelfCare,2025-04-17,-10.138879752164282,471577,1955768,0.085,6
#SelfCare,2025-04-18,30.867346072366182,1547883,7148972,-0.14307692307692307,13
#TechNews,2025-04-18,20.69610411763564,996072,3529238,0.36666666666666664,9
#RemoteWork,2025-04-18,15.573122772677358,1593347,5667428,-0.30428571428571427,14
#Innovation,2025-04-18,15.000502202786825,1477839,6506500,0.08666666666666667,15
#DataScience,2025-04-18,14.662201558436703,2166022,6707366,0.0991304347826087,23
#ViralVideo,2025-04-18,13.94738759337469,2664959,9205254,-0.055,24
#Photography,2025-04-18,13.832210809968498,779412,3015007,0.0611111111111111,9
#Blockchain,2025-04-18,12.242798791848982,1643182,6758654,-0.036923076923076927,13
#Education,2025-04-18,10.182892898760386,1792451,7969153,-0.03222222222222223,18
#Health,2025-04-18,9.893921869576735,1461565,5140232,0.21,13
#Investing,2025-04-18,8.4281925527136,1480440,4691762,0.2076470588235294,17
